invoice_id,customer_id,invoice_date,due_date,amount,status_id
INV-2025-014157,C-02062,2025-07-28,2025-08-27,9344.41,3
INV-2025-014158,C-02062,2025-11-21,2025-12-21,4595.49,3
INV-2026-014159,C-02062,2026-03-20,2026-04-19,7161.02,3
INV-2024-014160,C-02063,2024-01-12,2024-02-11,1517.65,3
INV-2024-014161,C-02063,2024-02-16,2024-03-17,3797.00,3
INV-2024-014162,C-02063,2024-04-02,2024-05-02,4228.11,3
INV-2024-014163,C-02063,2024-05-31,2024-06-30,2466.32,3
INV-2024-014164,C-02063,2024-07-10,2024-08-09,7067.71,4
INV-2024-014165,C-02063,2024-08-28,2024-09-27,5785.44,1
INV-2024-014166,C-02063,2024-09-20,2024-10-20,5672.67,3
INV-2024-014167,C-02063,2024-11-25,2024-12-25,3797.95,3
INV-2024-014168,C-02063,2024-12-17,2025-01-16,2061.03,3
INV-2025-014169,C-02063,2025-02-21,2025-03-23,7399.86,3
INV-2025-014170,C-02063,2025-03-07,2025-04-06,5410.31,3
INV-2025-014171,C-02063,2025-04-30,2025-05-30,4060.39,3
INV-2025-014172,C-02063,2025-06-23,2025-07-23,7577.90,3
INV-2025-014173,C-02063,2025-07-31,2025-08-30,3035.81,3
INV-2025-014174,C-02063,2025-09-03,2025-10-03,3662.41,3
INV-2025-014175,C-02063,2025-10-03,2025-11-02,8214.16,3
INV-2025-014176,C-02063,2025-12-04,2026-01-03,4532.07,3
INV-2026-014177,C-02063,2026-01-23,2026-02-22,3622.73,1
INV-2026-014178,C-02063,2026-02-16,2026-03-18,4005.37,1
INV-2026-014179,C-02063,2026-04-03,2026-05-03,3656.49,1
INV-2024-014180,C-02064,2024-02-08,2024-02-23,3183.19,3
INV-2024-014181,C-02064,2024-03-29,2024-04-13,981.82,3
INV-2024-014182,C-02064,2024-06-24,2024-07-09,7282.36,3
INV-2024-014183,C-02064,2024-07-19,2024-08-03,3873.04,3
INV-2024-014184,C-02064,2024-10-07,2024-10-22,7710.63,3
INV-2024-014185,C-02064,2024-11-08,2024-11-23,2926.20,3
INV-2025-014186,C-02064,2025-01-24,2025-02-08,5959.86,3
INV-2025-014187,C-02064,2025-04-14,2025-04-29,3566.85,3
INV-2025-014188,C-02064,2025-06-02,2025-06-17,6432.12,3
INV-2025-014189,C-02064,2025-07-18,2025-08-02,4611.83,3
INV-2025-014190,C-02064,2025-09-11,2025-09-26,8141.90,3
INV-2025-014191,C-02064,2025-12-16,2025-12-31,2464.28,3
INV-2026-014192,C-02064,2026-02-20,2026-03-07,6423.67,3
INV-2026-014193,C-02064,2026-04-03,2026-04-18,3479.30,2
INV-2024-014194,C-02065,2024-01-22,2024-03-07,10154.40,1
INV-2024-014195,C-02065,2024-10-31,2024-12-15,15582.82,1
INV-2025-014196,C-02065,2025-03-04,2025-04-18,2247.79,3
INV-2025-014197,C-02065,2025-09-03,2025-10-18,18532.69,3
INV-2026-014198,C-02065,2026-04-07,2026-05-22,22043.43,1
INV-2024-014199,C-02066,2024-02-23,2024-03-24,13538.60,3
INV-2024-014200,C-02066,2024-05-24,2024-06-23,11114.21,3
INV-2024-014201,C-02066,2024-11-26,2024-12-26,5877.44,1
INV-2025-014202,C-02066,2025-02-13,2025-03-15,5251.82,3
INV-2025-014203,C-02066,2025-05-19,2025-06-18,11872.66,3
INV-2025-014204,C-02066,2025-10-28,2025-11-27,10223.74,3
INV-2026-014205,C-02066,2026-03-19,2026-04-18,6220.81,3
INV-2024-014206,C-02067,2024-01-26,2024-02-25,6289.43,3
INV-2024-014207,C-02067,2024-02-14,2024-03-15,4504.25,3
INV-2024-014208,C-02067,2024-04-05,2024-05-05,843.15,3
INV-2024-014209,C-02067,2024-05-03,2024-06-02,7689.66,3
INV-2024-014210,C-02067,2024-05-28,2024-06-27,4511.29,3
INV-2024-014211,C-02067,2024-07-11,2024-08-10,3825.28,3
INV-2024-014212,C-02067,2024-08-09,2024-09-08,5476.86,3
INV-2024-014213,C-02067,2024-09-09,2024-10-09,5915.69,3
INV-2024-014214,C-02067,2024-10-24,2024-11-23,5205.37,3
INV-2024-014215,C-02067,2024-12-06,2025-01-05,2897.03,3
INV-2025-014216,C-02067,2025-01-15,2025-02-14,6192.58,3
INV-2025-014217,C-02067,2025-02-04,2025-03-06,3887.38,3
INV-2025-014218,C-02067,2025-03-07,2025-04-06,4046.72,3
INV-2025-014219,C-02067,2025-05-01,2025-05-31,5632.90,3
INV-2025-014220,C-02067,2025-05-30,2025-06-29,6299.39,3
INV-2025-014221,C-02067,2025-06-24,2025-07-24,5958.92,3
INV-2025-014222,C-02067,2025-08-14,2025-09-13,6264.69,3
INV-2025-014223,C-02067,2025-09-01,2025-10-01,4016.10,3
INV-2025-014224,C-02067,2025-10-24,2025-11-23,7672.66,3
INV-2025-014225,C-02067,2025-12-03,2026-01-02,6713.40,3
INV-2026-014226,C-02067,2026-01-02,2026-02-01,4302.67,3
INV-2026-014227,C-02067,2026-01-29,2026-02-28,6607.26,3
INV-2026-014228,C-02067,2026-03-19,2026-04-18,6559.90,3
INV-2026-014229,C-02067,2026-04-08,2026-05-08,6800.76,4
INV-2024-014230,C-02068,2024-02-16,2024-03-17,3332.46,3
INV-2024-014231,C-02068,2024-04-05,2024-05-05,4221.97,3
INV-2024-014232,C-02068,2024-07-18,2024-08-17,5210.93,3
INV-2024-014233,C-02068,2024-09-12,2024-10-12,10100.22,3
INV-2024-014234,C-02068,2024-11-14,2024-12-14,3450.59,3
INV-2025-014235,C-02068,2025-03-07,2025-04-06,6386.45,3
INV-2025-014236,C-02068,2025-05-12,2025-06-11,2975.59,3
INV-2025-014237,C-02068,2025-08-05,2025-09-04,3512.27,3
INV-2025-014238,C-02068,2025-11-07,2025-12-07,3333.84,3
INV-2026-014239,C-02068,2026-01-12,2026-02-11,5977.41,3
INV-2026-014240,C-02068,2026-04-03,2026-05-03,5089.57,1
INV-2024-014241,C-02069,2024-02-19,2024-04-04,287.55,3
INV-2024-014242,C-02069,2024-04-23,2024-06-07,7206.99,3
INV-2024-014243,C-02069,2024-07-26,2024-09-09,3167.69,3
INV-2024-014244,C-02069,2024-10-24,2024-12-08,2781.46,3
INV-2025-014245,C-02069,2025-01-31,2025-03-17,3082.26,3
INV-2025-014246,C-02069,2025-05-14,2025-06-28,4818.93,3
INV-2025-014247,C-02069,2025-07-25,2025-09-08,5420.89,3
INV-2025-014248,C-02069,2025-09-05,2025-10-20,8298.69,3
INV-2025-014249,C-02069,2025-12-12,2026-01-26,3709.26,3
INV-2026-014250,C-02069,2026-02-23,2026-04-09,4255.85,3
INV-2024-014251,C-02070,2024-01-19,2024-02-03,11275.96,3
INV-2024-014252,C-02070,2024-04-17,2024-05-02,628.83,3
INV-2024-014253,C-02070,2024-09-24,2024-10-09,15348.20,3
INV-2025-014254,C-02070,2025-01-02,2025-01-17,17087.67,3
INV-2025-014255,C-02070,2025-02-21,2025-03-08,15959.95,3
INV-2025-014256,C-02070,2025-06-20,2025-07-05,8027.93,3
INV-2025-014257,C-02070,2025-09-29,2025-10-14,16016.27,3
INV-2025-014258,C-02070,2025-12-17,2026-01-01,16014.90,3
INV-2026-014259,C-02070,2026-04-10,2026-04-25,21485.44,1
INV-2024-014260,C-02071,2024-02-21,2024-04-06,4253.55,3
INV-2024-014261,C-02071,2024-04-26,2024-06-10,6256.01,3
INV-2024-014262,C-02071,2024-10-25,2024-12-09,6741.68,3
INV-2025-014263,C-02071,2025-01-10,2025-02-24,12184.69,3
INV-2025-014264,C-02071,2025-04-02,2025-05-17,5686.03,3
INV-2025-014265,C-02071,2025-08-04,2025-09-18,7319.14,3
INV-2025-014266,C-02071,2025-12-02,2026-01-16,9962.59,3
INV-2026-014267,C-02071,2026-01-29,2026-03-15,11566.48,3
INV-2024-014268,C-02072,2024-01-25,2024-02-24,6698.88,3
INV-2024-014269,C-02072,2024-02-29,2024-03-30,7669.35,3
INV-2024-014270,C-02072,2024-04-30,2024-05-30,4814.87,3
INV-2024-014271,C-02072,2024-05-17,2024-06-16,4149.71,3
INV-2024-014272,C-02072,2024-07-08,2024-08-07,272.51,3
INV-2024-014273,C-02072,2024-08-16,2024-09-15,2870.96,3
INV-2024-014274,C-02072,2024-10-18,2024-11-17,3069.67,3
INV-2024-014275,C-02072,2024-12-03,2025-01-02,3719.57,3
INV-2025-014276,C-02072,2025-01-24,2025-02-23,1169.53,3
INV-2025-014277,C-02072,2025-03-14,2025-04-13,3815.11,3
INV-2025-014278,C-02072,2025-04-25,2025-05-25,2535.97,3
INV-2025-014279,C-02072,2025-06-11,2025-07-11,3260.04,3
INV-2025-014280,C-02072,2025-07-21,2025-08-20,6153.58,3
INV-2025-014281,C-02072,2025-09-04,2025-10-04,4003.72,3
INV-2025-014282,C-02072,2025-10-17,2025-11-16,5447.29,3
INV-2025-014283,C-02072,2025-11-17,2025-12-17,2210.91,3
INV-2026-014284,C-02072,2026-01-06,2026-02-05,5043.83,3
INV-2026-014285,C-02072,2026-02-24,2026-03-26,5775.65,3
INV-2026-014286,C-02072,2026-04-02,2026-05-02,2533.25,3
INV-2024-014287,C-02073,2024-01-25,2024-02-24,263.73,3
INV-2024-014288,C-02073,2024-03-01,2024-03-31,2799.84,3
INV-2024-014289,C-02073,2024-03-28,2024-04-27,1633.02,3
INV-2024-014290,C-02073,2024-05-10,2024-06-09,3412.47,3
INV-2024-014291,C-02073,2024-06-28,2024-07-28,6651.83,3
INV-2024-014292,C-02073,2024-08-13,2024-09-12,2463.61,3
INV-2024-014293,C-02073,2024-09-20,2024-10-20,6373.77,3
INV-2024-014294,C-02073,2024-10-14,2024-11-13,7423.60,3
INV-2024-014295,C-02073,2024-11-15,2024-12-15,3190.72,3
INV-2024-014296,C-02073,2024-12-20,2025-01-19,6419.77,3
INV-2025-014297,C-02073,2025-01-24,2025-02-23,6446.26,3
INV-2025-014298,C-02073,2025-04-01,2025-05-01,3973.06,3
INV-2025-014299,C-02073,2025-05-06,2025-06-05,2617.65,3
INV-2025-014300,C-02073,2025-06-06,2025-07-06,3282.57,3
INV-2025-014301,C-02073,2025-07-04,2025-08-03,7751.90,3
INV-2025-014302,C-02073,2025-08-26,2025-09-25,2446.88,3
INV-2025-014303,C-02073,2025-09-26,2025-10-26,5701.76,3
INV-2025-014304,C-02073,2025-10-31,2025-11-30,5289.24,3
INV-2025-014305,C-02073,2025-12-26,2026-01-25,3655.95,3
INV-2026-014306,C-02073,2026-01-15,2026-02-14,5363.50,3
INV-2026-014307,C-02073,2026-02-20,2026-03-22,1848.49,3
INV-2026-014308,C-02073,2026-04-02,2026-05-02,1405.71,1
INV-2024-014309,C-02074,2024-03-08,2024-04-22,14671.88,3
INV-2024-014310,C-02074,2024-08-05,2024-09-19,14008.82,3
INV-2025-014311,C-02074,2025-02-26,2025-04-12,8134.40,3
INV-2025-014312,C-02074,2025-09-18,2025-11-02,9902.67,3
INV-2025-014313,C-02074,2025-12-12,2026-01-26,2200.43,3
INV-2024-014314,C-02075,2024-03-28,2024-04-27,10237.70,3
INV-2024-014315,C-02075,2024-06-12,2024-07-12,11214.56,3
INV-2024-014316,C-02075,2024-11-07,2024-12-07,9660.34,3
INV-2025-014317,C-02075,2025-04-15,2025-05-15,7475.67,3
INV-2025-014318,C-02075,2025-07-24,2025-08-23,11689.52,3
INV-2025-014319,C-02075,2025-11-14,2025-12-14,8698.55,3
INV-2026-014320,C-02075,2026-01-14,2026-02-13,4940.65,3
INV-2024-014321,C-02076,2024-04-04,2024-05-04,6667.28,3
INV-2024-014322,C-02076,2024-05-24,2024-06-23,4449.84,3
INV-2024-014323,C-02076,2024-12-06,2025-01-05,10715.67,3
INV-2025-014324,C-02076,2025-02-28,2025-03-30,12366.55,3
INV-2025-014325,C-02076,2025-07-11,2025-08-10,9633.81,3
INV-2025-014326,C-02076,2025-10-23,2025-11-22,7114.40,3
INV-2026-014327,C-02076,2026-04-07,2026-05-07,14688.28,1
INV-2024-014328,C-02077,2024-01-12,2024-02-26,3168.77,3
INV-2024-014329,C-02077,2024-03-19,2024-05-03,3143.77,3
INV-2024-014330,C-02077,2024-04-26,2024-06-10,6677.61,3
INV-2024-014331,C-02077,2024-07-05,2024-08-19,9810.65,3
INV-2024-014332,C-02077,2024-08-30,2024-10-14,1875.10,3
INV-2024-014333,C-02077,2024-10-03,2024-11-17,5509.93,3
INV-2024-014334,C-02077,2024-11-28,2025-01-12,3641.57,1
INV-2025-014335,C-02077,2025-01-08,2025-02-22,3536.84,3
INV-2025-014336,C-02077,2025-03-20,2025-05-04,821.32,3
INV-2025-014337,C-02077,2025-04-03,2025-05-18,3253.35,3
INV-2025-014338,C-02077,2025-05-23,2025-07-07,5473.04,3
INV-2025-014339,C-02077,2025-07-15,2025-08-29,7043.49,1
INV-2025-014340,C-02077,2025-08-29,2025-10-13,5132.23,3
INV-2025-014341,C-02077,2025-10-23,2025-12-07,4370.56,3
INV-2026-014342,C-02077,2026-01-05,2026-02-19,4801.92,3
INV-2026-014343,C-02077,2026-01-26,2026-03-12,3984.51,1
INV-2026-014344,C-02077,2026-03-31,2026-05-15,3794.21,1
INV-2024-014345,C-02078,2024-01-19,2024-02-18,4668.71,3
INV-2024-014346,C-02078,2024-03-05,2024-04-04,6297.15,3
INV-2024-014347,C-02078,2024-04-22,2024-05-22,2546.41,3
INV-2024-014348,C-02078,2024-06-06,2024-07-06,1161.04,3
INV-2024-014349,C-02078,2024-07-19,2024-08-18,4227.63,3
INV-2024-014350,C-02078,2024-09-02,2024-10-02,8328.64,3
INV-2024-014351,C-02078,2024-11-18,2024-12-18,3670.35,3
INV-2024-014352,C-02078,2024-12-27,2025-01-26,6136.32,3
INV-2025-014353,C-02078,2025-02-03,2025-03-05,3152.01,3
INV-2025-014354,C-02078,2025-04-07,2025-05-07,1304.81,3
INV-2025-014355,C-02078,2025-04-25,2025-05-25,3395.36,3
INV-2025-014356,C-02078,2025-07-04,2025-08-03,4378.91,3
INV-2025-014357,C-02078,2025-08-26,2025-09-25,6918.81,3
INV-2025-014358,C-02078,2025-10-17,2025-11-16,6883.19,3
INV-2025-014359,C-02078,2025-11-04,2025-12-04,5004.04,3
INV-2025-014360,C-02078,2025-12-18,2026-01-17,4369.64,3
INV-2026-014361,C-02078,2026-03-03,2026-04-02,6974.90,1
INV-2026-014362,C-02078,2026-03-20,2026-04-19,4792.32,1
INV-2024-014363,C-02079,2024-01-12,2024-02-11,6639.90,3
INV-2024-014364,C-02079,2024-03-07,2024-04-06,2976.74,3
INV-2024-014365,C-02079,2024-03-19,2024-04-18,5012.42,3
INV-2024-014366,C-02079,2024-05-17,2024-06-16,2650.04,3
INV-2024-014367,C-02079,2024-06-07,2024-07-07,4456.82,3
INV-2024-014368,C-02079,2024-07-19,2024-08-18,4338.87,3
INV-2024-014369,C-02079,2024-09-11,2024-10-11,3911.94,3
INV-2024-014370,C-02079,2024-09-20,2024-10-20,4072.83,3
INV-2024-014371,C-02079,2024-11-11,2024-12-11,5320.70,3
INV-2024-014372,C-02079,2024-12-06,2025-01-05,2478.50,3
INV-2025-014373,C-02079,2025-02-03,2025-03-05,4797.54,3
INV-2025-014374,C-02079,2025-03-05,2025-04-04,2430.01,3
INV-2025-014375,C-02079,2025-03-28,2025-04-27,7432.82,3
INV-2025-014376,C-02079,2025-05-23,2025-06-22,3232.60,3
INV-2025-014377,C-02079,2025-06-06,2025-07-06,4734.62,3
INV-2025-014378,C-02079,2025-08-06,2025-09-05,5307.80,3
INV-2025-014379,C-02079,2025-08-28,2025-09-27,4100.75,3
INV-2025-014380,C-02079,2025-09-26,2025-10-26,6375.51,3
INV-2025-014381,C-02079,2025-10-31,2025-11-30,4142.03,3
INV-2025-014382,C-02079,2025-12-19,2026-01-18,4503.83,3
INV-2026-014383,C-02079,2026-01-28,2026-02-27,1636.97,3
INV-2026-014384,C-02079,2026-03-06,2026-04-05,6256.42,3
INV-2026-014385,C-02079,2026-04-07,2026-05-07,3157.07,3
INV-2024-014386,C-02080,2024-01-12,2024-02-11,9169.79,3
INV-2024-014387,C-02080,2024-04-29,2024-05-29,9786.06,3
INV-2024-014388,C-02080,2024-09-13,2024-10-13,10024.23,3
INV-2025-014389,C-02080,2025-01-03,2025-02-02,9162.31,3
INV-2025-014390,C-02080,2025-05-06,2025-06-05,26109.43,3
INV-2025-014391,C-02080,2025-09-17,2025-10-17,14871.60,3
INV-2025-014392,C-02080,2025-11-03,2025-12-03,9933.88,3
INV-2026-014393,C-02080,2026-02-11,2026-03-13,10481.98,3
INV-2024-014394,C-02081,2024-01-19,2024-02-18,7459.07,3
INV-2024-014395,C-02081,2024-08-08,2024-09-07,8779.72,3
INV-2025-014396,C-02081,2025-04-25,2025-05-25,7583.15,3
INV-2025-014397,C-02081,2025-07-16,2025-08-15,5791.01,3
INV-2026-014398,C-02081,2026-03-06,2026-04-05,13215.42,3
INV-2024-014399,C-02082,2024-02-22,2024-03-08,2974.73,3
INV-2024-014400,C-02082,2024-03-29,2024-04-13,100.00,3
INV-2024-014401,C-02082,2024-05-09,2024-05-24,3815.26,3
INV-2024-014402,C-02082,2024-07-22,2024-08-06,3465.25,3
INV-2024-014403,C-02082,2024-09-20,2024-10-05,3031.65,3
INV-2024-014404,C-02082,2024-11-08,2024-11-23,2004.24,3
INV-2025-014405,C-02082,2025-02-04,2025-02-19,881.34,3
INV-2025-014406,C-02082,2025-03-21,2025-04-05,1560.08,3
INV-2025-014407,C-02082,2025-06-13,2025-06-28,3627.04,3
INV-2025-014408,C-02082,2025-08-04,2025-08-19,4525.73,3
INV-2025-014409,C-02082,2025-09-22,2025-10-07,2386.54,3
INV-2025-014410,C-02082,2025-11-10,2025-11-25,2664.33,3
INV-2026-014411,C-02082,2026-02-13,2026-02-28,302.41,3
INV-2026-014412,C-02082,2026-03-20,2026-04-04,2142.34,3
INV-2024-014413,C-02083,2024-01-08,2024-02-07,7130.03,3
INV-2024-014414,C-02083,2024-03-11,2024-04-10,3409.55,3
INV-2024-014415,C-02083,2024-04-15,2024-05-15,4453.66,1
INV-2024-014416,C-02083,2024-06-04,2024-07-04,3726.49,3
INV-2024-014417,C-02083,2024-07-31,2024-08-30,4444.73,3
INV-2024-014418,C-02083,2024-09-12,2024-10-12,4594.85,3
INV-2024-014419,C-02083,2024-11-01,2024-12-01,2564.93,3
INV-2025-014420,C-02083,2025-01-08,2025-02-07,5154.30,3
INV-2025-014421,C-02083,2025-02-18,2025-03-20,1709.87,3
INV-2025-014422,C-02083,2025-04-25,2025-05-25,5012.56,3
INV-2025-014423,C-02083,2025-06-13,2025-07-13,7766.14,3
INV-2025-014424,C-02083,2025-08-07,2025-09-06,2396.24,3
INV-2025-014425,C-02083,2025-09-26,2025-10-26,6143.41,3
INV-2025-014426,C-02083,2025-11-20,2025-12-20,2821.13,3
INV-2025-014427,C-02083,2025-12-12,2026-01-11,4832.95,3
INV-2026-014428,C-02083,2026-01-30,2026-03-01,3312.55,3
INV-2026-014429,C-02083,2026-03-27,2026-04-26,5904.01,3
INV-2024-014430,C-02084,2024-01-12,2024-02-11,3689.00,3
INV-2024-014431,C-02084,2024-02-23,2024-03-24,5860.98,3
INV-2024-014432,C-02084,2024-04-05,2024-05-05,7094.13,3
INV-2024-014433,C-02084,2024-05-17,2024-06-16,6570.70,3
INV-2024-014434,C-02084,2024-05-31,2024-06-30,7660.57,3
INV-2024-014435,C-02084,2024-07-12,2024-08-11,3456.45,3
INV-2024-014436,C-02084,2024-08-30,2024-09-29,4764.49,3
INV-2024-014437,C-02084,2024-10-01,2024-10-31,3086.29,3
INV-2024-014438,C-02084,2024-11-20,2024-12-20,6620.88,3
INV-2024-014439,C-02084,2024-12-24,2025-01-23,3905.15,3
INV-2025-014440,C-02084,2025-01-22,2025-02-21,2612.84,3
INV-2025-014441,C-02084,2025-03-10,2025-04-09,3345.37,3
INV-2025-014442,C-02084,2025-04-14,2025-05-14,4227.19,3
INV-2025-014443,C-02084,2025-05-23,2025-06-22,3042.27,3
INV-2025-014444,C-02084,2025-06-20,2025-07-20,4011.05,3
INV-2025-014445,C-02084,2025-07-18,2025-08-17,2222.05,3
INV-2025-014446,C-02084,2025-09-12,2025-10-12,5502.55,3
INV-2025-014447,C-02084,2025-10-03,2025-11-02,6654.91,3
INV-2025-014448,C-02084,2025-11-28,2025-12-28,2308.35,3
INV-2025-014449,C-02084,2025-12-19,2026-01-18,4352.23,3
INV-2026-014450,C-02084,2026-02-06,2026-03-08,6073.89,3
INV-2026-014451,C-02084,2026-03-05,2026-04-04,5661.09,3
INV-2026-014452,C-02084,2026-04-17,2026-05-17,7597.89,1
INV-2024-014453,C-02085,2024-01-26,2024-02-25,5417.82,3
INV-2024-014454,C-02085,2024-03-05,2024-04-04,5679.32,3
INV-2024-014455,C-02085,2024-03-21,2024-04-20,4024.52,3
INV-2024-014456,C-02085,2024-05-10,2024-06-09,4754.94,3
INV-2024-014457,C-02085,2024-06-05,2024-07-05,100.00,3
INV-2024-014458,C-02085,2024-07-18,2024-08-17,2054.51,3
INV-2024-014459,C-02085,2024-08-21,2024-09-20,4392.74,3
INV-2024-014460,C-02085,2024-09-26,2024-10-26,5326.13,3
INV-2024-014461,C-02085,2024-10-18,2024-11-17,5343.95,3
INV-2024-014462,C-02085,2024-12-09,2025-01-08,3078.01,3
INV-2025-014463,C-02085,2025-01-09,2025-02-08,2472.54,3
INV-2025-014464,C-02085,2025-02-21,2025-03-23,5011.54,3
INV-2025-014465,C-02085,2025-03-07,2025-04-06,5817.12,3
INV-2025-014466,C-02085,2025-04-11,2025-05-11,2774.89,3
INV-2025-014467,C-02085,2025-05-30,2025-06-29,1829.73,3
INV-2025-014468,C-02085,2025-07-09,2025-08-08,4344.42,3
INV-2025-014469,C-02085,2025-07-24,2025-08-23,4458.49,3
INV-2025-014470,C-02085,2025-09-16,2025-10-16,4984.45,3
INV-2025-014471,C-02085,2025-10-24,2025-11-23,3662.54,3
INV-2025-014472,C-02085,2025-11-12,2025-12-12,2969.17,3
INV-2025-014473,C-02085,2025-12-19,2026-01-18,100.00,3
INV-2026-014474,C-02085,2026-02-10,2026-03-12,2582.68,3
INV-2026-014475,C-02085,2026-03-19,2026-04-18,5399.48,3
INV-2026-014476,C-02085,2026-04-20,2026-05-20,2566.73,1
INV-2024-014477,C-02086,2024-04-05,2024-05-05,13409.66,3
INV-2024-014478,C-02086,2024-11-22,2024-12-22,14007.86,3
INV-2026-014479,C-02086,2026-03-20,2026-04-19,12226.69,1
INV-2024-014480,C-02087,2024-02-20,2024-03-21,10793.68,3
INV-2024-014481,C-02087,2024-06-25,2024-07-25,8697.76,3
INV-2024-014482,C-02087,2024-11-14,2024-12-14,5896.33,3
INV-2025-014483,C-02087,2025-01-21,2025-02-20,11889.53,3
INV-2025-014484,C-02087,2025-05-22,2025-06-21,10421.54,1
INV-2025-014485,C-02087,2025-11-21,2025-12-21,10103.53,3
INV-2026-014486,C-02087,2026-03-13,2026-04-12,8984.68,3
INV-2024-014487,C-02088,2024-02-02,2024-03-03,3826.69,3
INV-2024-014488,C-02088,2024-02-22,2024-03-23,6072.76,3
INV-2024-014489,C-02088,2024-04-12,2024-05-12,3731.77,3
INV-2024-014490,C-02088,2024-05-09,2024-06-08,3446.23,3
INV-2024-014491,C-02088,2024-06-14,2024-07-14,4216.07,3
INV-2024-014492,C-02088,2024-07-19,2024-08-18,1317.28,3
INV-2024-014493,C-02088,2024-09-05,2024-10-05,4102.13,3
INV-2024-014494,C-02088,2024-10-25,2024-11-24,7221.00,3
INV-2024-014495,C-02088,2024-11-14,2024-12-14,3110.06,3
INV-2024-014496,C-02088,2024-12-18,2025-01-17,2197.54,3
INV-2025-014497,C-02088,2025-02-04,2025-03-06,2726.17,3
INV-2025-014498,C-02088,2025-03-14,2025-04-13,3357.59,3
INV-2025-014499,C-02088,2025-04-25,2025-05-25,1860.43,3
INV-2025-014500,C-02088,2025-06-11,2025-07-11,4013.43,3
INV-2025-014501,C-02088,2025-06-30,2025-07-30,1562.97,3
INV-2025-014502,C-02088,2025-08-22,2025-09-21,4581.75,3
INV-2025-014503,C-02088,2025-09-29,2025-10-29,2804.71,3
INV-2025-014504,C-02088,2025-10-28,2025-11-27,4910.16,3
INV-2025-014505,C-02088,2025-12-25,2026-01-24,3760.56,3
INV-2026-014506,C-02088,2026-01-13,2026-02-12,8512.49,3
INV-2026-014507,C-02088,2026-02-20,2026-03-22,8566.63,3
INV-2026-014508,C-02088,2026-04-07,2026-05-07,1809.13,1
INV-2024-014509,C-02089,2024-01-26,2024-02-10,19342.35,3
INV-2024-014510,C-02089,2024-05-14,2024-05-29,9255.02,3
INV-2024-014511,C-02089,2024-10-11,2024-10-26,11914.79,3
INV-2025-014512,C-02089,2025-04-04,2025-04-19,3595.47,3
INV-2025-014513,C-02089,2025-07-01,2025-07-16,16218.07,3
INV-2025-014514,C-02089,2025-10-15,2025-10-30,8676.75,3
INV-2026-014515,C-02089,2026-01-15,2026-01-30,13424.55,3
INV-2024-014516,C-02090,2024-01-09,2024-01-24,6754.54,3
INV-2024-014517,C-02090,2024-05-13,2024-05-28,5407.12,3
INV-2024-014518,C-02090,2024-06-24,2024-07-09,4650.68,3
INV-2024-014519,C-02090,2024-08-14,2024-08-29,6035.00,3
INV-2024-014520,C-02090,2024-12-04,2024-12-19,5863.69,3
INV-2025-014521,C-02090,2025-01-31,2025-02-15,3268.66,3
INV-2025-014522,C-02090,2025-04-29,2025-05-14,6400.64,3
INV-2025-014523,C-02090,2025-06-20,2025-07-05,3858.29,4
INV-2025-014524,C-02090,2025-09-09,2025-09-24,6405.47,3
INV-2025-014525,C-02090,2025-10-10,2025-10-25,4292.82,3
INV-2026-014526,C-02090,2026-01-16,2026-01-31,6553.75,3
INV-2026-014527,C-02090,2026-04-09,2026-04-24,2928.69,3
INV-2024-014528,C-02091,2024-03-15,2024-04-14,6281.44,3
INV-2024-014529,C-02091,2024-06-14,2024-07-14,3367.07,3
INV-2024-014530,C-02091,2024-10-24,2024-11-23,2614.29,3
INV-2025-014531,C-02091,2025-04-15,2025-05-15,11015.46,3
INV-2025-014532,C-02091,2025-08-22,2025-09-21,7179.73,3
INV-2025-014533,C-02091,2025-12-24,2026-01-23,5281.23,3
INV-2024-014534,C-02092,2024-02-21,2024-03-22,8761.20,3
INV-2024-014535,C-02092,2024-04-22,2024-05-22,2417.27,3
INV-2024-014536,C-02092,2024-06-11,2024-07-11,3014.81,3
INV-2024-014537,C-02092,2024-08-14,2024-09-13,5384.92,3
INV-2024-014538,C-02092,2024-11-29,2024-12-29,3359.30,3
INV-2025-014539,C-02092,2025-01-03,2025-02-02,4966.28,3
INV-2025-014540,C-02092,2025-03-20,2025-04-19,3559.29,3
INV-2025-014541,C-02092,2025-06-19,2025-07-19,1485.15,3
INV-2025-014542,C-02092,2025-08-04,2025-09-03,7249.73,3
INV-2025-014543,C-02092,2025-10-31,2025-11-30,4949.78,3
INV-2026-014544,C-02092,2026-01-21,2026-02-20,4674.89,1
INV-2026-014545,C-02092,2026-03-24,2026-04-23,6207.59,1
INV-2024-014546,C-02093,2024-01-18,2024-02-17,3371.65,3
INV-2024-014547,C-02093,2024-03-18,2024-04-17,4711.09,3
INV-2024-014548,C-02093,2024-04-04,2024-05-04,4301.84,3
INV-2024-014549,C-02093,2024-05-24,2024-06-23,4475.13,3
INV-2024-014550,C-02093,2024-08-05,2024-09-04,3373.59,3
INV-2024-014551,C-02093,2024-09-18,2024-10-18,5264.69,3
INV-2024-014552,C-02093,2024-10-22,2024-11-21,5630.76,3
INV-2024-014553,C-02093,2024-12-09,2025-01-08,7550.34,3
INV-2025-014554,C-02093,2025-01-27,2025-02-26,2461.69,3
INV-2025-014555,C-02093,2025-02-24,2025-03-26,5676.62,3
